order_id,order_date,customer_id,product_id,qty,unit_price_usd,discount_rate,revenue_usd,region,segment,category
212184,2025-05-19,10046,5008,1,1168.09,0.0,1168.09,NA,SMB,Laptop
212185,2025-05-19,10327,5053,1,1123.09,0.0,1123.09,LATAM,Consumer,Laptop
212186,2025-05-19,10151,5024,2,20.0,0.0,40.0,APAC,SMB,Accessory
212187,2025-05-19,10125,5048,1,599.98,0.05,569.98,NA,SMB,Tablet
212188,2025-05-19,10308,5022,2,1065.87,0.2,1705.39,NA,Enterprise,Laptop
212189,2025-05-19,10294,5053,2,1123.09,0.0,2246.18,APAC,Enterprise,Laptop
212190,2025-05-19,10104,5053,1,1123.09,0.0,1123.09,APAC,SMB,Laptop
212191,2025-05-19,10150,5015,1,1151.43,0.0,1151.43,NA,SMB,Laptop
212192,2025-05-19,10024,5032,1,1104.31,0.0,1104.31,NA,Enterprise,Desktop
212193,2025-05-19,10310,5022,1,1065.87,0.0,1065.87,EU,Consumer,Laptop
212194,2025-05-19,10072,5015,3,1151.43,0.0,3454.29,APAC,Consumer,Laptop
212195,2025-05-19,10005,5021,1,1155.14,0.0,1155.14,APAC,Consumer,Laptop
212196,2025-05-19,10114,5026,1,689.98,0.0,689.98,NA,Consumer,Tablet
212197,2025-05-19,10339,5031,1,461.86,0.0,461.86,NA,Enterprise,Tablet
212198,2025-05-19,10204,5003,1,762.05,0.0,762.05,EU,Enterprise,Desktop
212199,2025-05-19,10279,5036,1,1186.84,0.0,1186.84,APAC,Consumer,Laptop
212200,2025-05-19,10374,5016,2,1120.53,0.0,2241.06,NA,Enterprise,Desktop
212201,2025-05-19,10058,5016,1,1120.53,0.05,1064.5,LATAM,SMB,Desktop
212202,2025-05-19,10168,5040,1,1067.18,0.0,1067.18,NA,SMB,Laptop
212203,2025-05-19,10100,5042,3,1172.75,0.0,3518.25,LATAM,SMB,Laptop
212204,2025-05-19,10292,5014,1,1095.2,0.0,1095.2,APAC,SMB,Laptop
212205,2025-05-19,10124,5006,1,1157.92,0.0,1157.92,APAC,SMB,Laptop
212206,2025-05-19,10260,5017,1,1101.42,0.0,1101.42,NA,Enterprise,Laptop
212207,2025-05-19,10205,5041,2,1167.65,0.0,2335.3,NA,Enterprise,Laptop
212208,2025-05-19,10387,5054,3,695.11,0.0,2085.33,APAC,Enterprise,Tablet
212209,2025-05-19,10362,5007,2,1104.94,0.0,2209.88,NA,Enterprise,Laptop
212210,2025-05-19,10156,5016,2,1120.53,0.1,2016.95,NA,Consumer,Desktop
212211,2025-05-19,10388,5048,1,599.98,0.0,599.98,APAC,Enterprise,Tablet
212212,2025-05-19,10082,5034,2,1110.44,0.0,2220.88,EU,SMB,Laptop
212213,2025-05-19,10241,5012,2,1337.4,0.1,2407.32,NA,SMB,Laptop
212214,2025-05-19,10199,5059,2,424.5,0.0,849.0,EU,SMB,Tablet
212215,2025-05-19,10043,5047,1,343.27,0.0,343.27,APAC,Consumer,Tablet
212216,2025-05-19,10209,5005,2,1105.78,0.0,2211.56,NA,Enterprise,Desktop
212217,2025-05-19,10391,5047,4,343.27,0.1,1235.77,APAC,Enterprise,Tablet
212218,2025-05-19,10035,5024,1,20.0,0.0,20.0,NA,Enterprise,Accessory
212219,2025-05-19,10384,5057,1,1444.79,0.0,1444.79,NA,SMB,Laptop
212220,2025-05-19,10182,5048,3,599.98,0.0,1799.94,APAC,Enterprise,Tablet
212221,2025-05-19,10035,5043,2,1219.93,0.0,2439.86,NA,Enterprise,Laptop
212222,2025-05-19,10202,5045,1,1174.37,0.0,1174.37,EU,Enterprise,Laptop
212223,2025-05-19,10266,5024,2,20.0,0.0,40.0,LATAM,SMB,Accessory
212224,2025-05-19,10244,5037,1,1007.83,0.0,1007.83,NA,SMB,Laptop
212225,2025-05-19,10266,5040,2,1067.18,0.0,2134.36,LATAM,SMB,Laptop
212226,2025-05-19,10198,5042,3,1172.75,0.0,3518.25,LATAM,SMB,Laptop
212227,2025-05-19,10264,5049,1,914.25,0.0,914.25,NA,SMB,Desktop
212228,2025-05-19,10074,5008,1,1168.09,0.05,1109.69,NA,SMB,Laptop
212229,2025-05-19,10290,5017,1,1101.42,0.0,1101.42,NA,Enterprise,Laptop
212230,2025-05-19,10157,5003,1,762.05,0.0,762.05,NA,Enterprise,Desktop
212231,2025-05-19,10002,5006,2,1157.92,0.0,2315.84,APAC,Enterprise,Laptop
212232,2025-05-19,10334,5007,1,1104.94,0.0,1104.94,LATAM,Enterprise,Laptop
212233,2025-05-20,10123,5038,1,256.49,0.0,256.49,EU,SMB,Accessory
212234,2025-05-20,10126,5053,4,1123.09,0.0,4492.36,NA,Enterprise,Laptop
212235,2025-05-20,10135,5010,1,94.27,0.15,80.13,EU,Enterprise,Accessory
212236,2025-05-20,10389,5010,1,94.27,0.0,94.27,APAC,Enterprise,Accessory
212237,2025-05-20,10259,5044,1,1032.57,0.0,1032.57,NA,Enterprise,Desktop
212238,2025-05-20,10106,5041,1,1167.65,0.0,1167.65,EU,SMB,Laptop
212239,2025-05-20,10038,5024,1,20.0,0.0,20.0,APAC,SMB,Accessory
212240,2025-05-20,10021,5004,1,1164.41,0.0,1164.41,NA,SMB,Laptop
212241,2025-05-20,10110,5020,2,1103.76,0.0,2207.52,APAC,SMB,Desktop
212242,2025-05-20,10232,5053,1,1123.09,0.0,1123.09,APAC,Enterprise,Laptop
212243,2025-05-20,10070,5054,1,695.11,0.1,625.6,APAC,Enterprise,Tablet
212244,2025-05-20,10143,5046,1,1336.43,0.0,1336.43,APAC,SMB,Laptop
212245,2025-05-20,10018,5041,4,1167.65,0.0,4670.6,EU,SMB,Laptop
212246,2025-05-20,10178,5050,1,1215.9,0.05,1155.1,APAC,SMB,Laptop
212247,2025-05-20,10189,5037,1,1007.83,0.0,1007.83,NA,SMB,Laptop
212248,2025-05-20,10318,5058,1,1277.1,0.0,1277.1,NA,SMB,Desktop
212249,2025-05-20,10081,5057,1,1444.79,0.0,1444.79,LATAM,Enterprise,Laptop
212250,2025-05-20,10201,5038,1,256.49,0.0,256.49,EU,SMB,Accessory
212251,2025-05-20,10192,5020,3,1103.76,0.0,3311.28,NA,Consumer,Desktop
212252,2025-05-20,10060,5053,2,1123.09,0.0,2246.18,EU,SMB,Laptop
212253,2025-05-20,10082,5027,1,1124.4,0.2,899.52,EU,SMB,Laptop
212254,2025-05-20,10318,5059,1,424.5,0.0,424.5,NA,SMB,Tablet
212255,2025-05-20,10316,5019,2,1306.17,0.0,2612.34,LATAM,SMB,Laptop
212256,2025-05-20,10075,5005,2,1105.78,0.0,2211.56,APAC,SMB,Desktop
212257,2025-05-20,10044,5052,1,890.58,0.0,890.58,EU,Enterprise,Desktop
212258,2025-05-20,10214,5002,1,1208.9,0.0,1208.9,APAC,Enterprise,Desktop
212259,2025-05-20,10308,5030,1,1140.76,0.0,1140.76,NA,Enterprise,Desktop
212260,2025-05-20,10263,5044,2,1032.57,0.0,2065.14,NA,Enterprise,Desktop
212261,2025-05-20,10262,5019,1,1306.17,0.05,1240.86,NA,Enterprise,Laptop
212262,2025-05-20,10356,5035,1,20.0,0.0,20.0,APAC,Enterprise,Accessory
212263,2025-05-20,10063,5036,1,1186.84,0.05,1127.5,NA,Enterprise,Laptop
212264,2025-05-20,10335,5014,1,1095.2,0.0,1095.2,NA,SMB,Laptop
212265,2025-05-20,10151,5052,1,890.58,0.2,712.46,APAC,SMB,Desktop
212266,2025-05-20,10221,5040,2,1067.18,0.0,2134.36,NA,Enterprise,Laptop
212267,2025-05-20,10152,5034,2,1110.44,0.1,1998.79,APAC,Enterprise,Laptop
212268,2025-05-20,10002,5039,1,911.36,0.0,911.36,APAC,Enterprise,Laptop
212269,2025-05-20,10181,5046,1,1336.43,0.0,1336.43,APAC,Consumer,Laptop
212270,2025-05-20,10304,5020,1,1103.76,0.0,1103.76,APAC,SMB,Desktop
212271,2025-05-20,10269,5038,1,256.49,0.0,256.49,APAC,SMB,Accessory
212272,2025-05-20,10259,5003,1,762.05,0.2,609.64,NA,Enterprise,Desktop
212273,2025-05-20,10005,5024,2,20.0,0.0,40.0,APAC,Consumer,Accessory
212274,2025-05-20,10349,5059,1,424.5,0.0,424.5,NA,Enterprise,Tablet
212275,2025-05-20,10066,5012,1,1337.4,0.0,1337.4,NA,Consumer,Laptop
212276,2025-05-20,10004,5032,2,1104.31,0.0,2208.62,NA,Enterprise,Desktop
212277,2025-05-20,10279,5040,2,1067.18,0.0,2134.36,APAC,Consumer,Laptop
212278,2025-05-20,10332,5005,3,1105.78,0.0,3317.34,APAC,Consumer,Desktop
212279,2025-05-20,10037,5007,1,1104.94,0.0,1104.94,NA,SMB,Laptop
212280,2025-05-20,10220,5047,1,343.27,0.0,343.27,APAC,Enterprise,Tablet
212281,2025-05-20,10337,5014,2,1095.2,0.0,2190.4,NA,SMB,Laptop
212282,2025-05-20,10231,5052,1,890.58,0.05,846.05,APAC,Consumer,Desktop
212283,2025-05-20,10148,5007,2,1104.94,0.0,2209.88,EU,SMB,Laptop
212284,2025-05-20,10041,5022,1,1065.87,0.0,1065.87,APAC,Enterprise,Laptop
212285,2025-05-20,10014,5039,1,911.36,0.0,911.36,EU,SMB,Laptop
212286,2025-05-20,10391,5047,2,343.27,0.0,686.54,APAC,Enterprise,Tablet
212287,2025-05-20,10307,5005,1,1105.78,0.2,884.62,NA,SMB,Desktop
212288,2025-05-20,10140,5004,1,1164.41,0.0,1164.41,APAC,Consumer,Laptop
212289,2025-05-20,10098,5024,1,20.0,0.0,20.0,NA,SMB,Accessory
212290,2025-05-20,10376,5042,2,1172.75,0.0,2345.5,NA,SMB,Laptop
212291,2025-05-20,10399,5002,1,1208.9,0.0,1208.9,EU,SMB,Desktop
212292,2025-05-20,10284,5058,1,1277.1,0.0,1277.1,APAC,Enterprise,Desktop
212293,2025-05-20,10369,5041,1,1167.65,0.0,1167.65,NA,SMB,Laptop
212294,2025-05-20,10271,5044,2,1032.57,0.0,2065.14,NA,Enterprise,Desktop
212295,2025-05-20,10354,5010,1,94.27,0.1,84.84,NA,Enterprise,Accessory
212296,2025-05-20,10337,5016,1,1120.53,0.0,1120.53,NA,SMB,Desktop
212297,2025-05-20,10353,5033,1,1338.94,0.2,1071.15,EU,Enterprise,Laptop
212298,2025-05-20,10206,5023,1,1014.03,0.0,1014.03,APAC,Enterprise,Laptop
212299,2025-05-20,10029,5025,2,932.34,0.0,1864.68,EU,SMB,Laptop
212300,2025-05-20,10312,5040,2,1067.18,0.0,2134.36,EU,SMB,Laptop
212301,2025-05-20,10010,5045,1,1174.37,0.1,1056.93,NA,SMB,Laptop
212302,2025-05-20,10289,5026,1,689.98,0.0,689.98,APAC,Consumer,Tablet
212303,2025-05-20,10160,5040,2,1067.18,0.0,2134.36,NA,SMB,Laptop
212304,2025-05-20,10123,5059,3,424.5,0.0,1273.5,EU,SMB,Tablet
212305,2025-05-20,10168,5020,1,1103.76,0.0,1103.76,NA,SMB,Desktop
212306,2025-05-20,10348,5046,2,1336.43,0.0,2672.86,NA,Consumer,Laptop
212307,2025-05-20,10163,5052,1,890.58,0.0,890.58,NA,Enterprise,Desktop
212308,2025-05-20,10202,5025,1,932.34,0.0,932.34,EU,Enterprise,Laptop
212309,2025-05-20,10238,5043,1,1219.93,0.0,1219.93,EU,SMB,Laptop
212310,2025-05-21,10250,5042,1,1172.75,0.0,1172.75,NA,SMB,Laptop
212311,2025-05-21,10313,5019,2,1306.17,0.1,2351.11,APAC,SMB,Laptop
212312,2025-05-21,10246,5004,1,1164.41,0.0,1164.41,NA,SMB,Laptop
212313,2025-05-21,10315,5014,2,1095.2,0.0,2190.4,APAC,Enterprise,Laptop
212314,2025-05-21,10234,5020,1,1103.76,0.0,1103.76,NA,SMB,Desktop
212315,2025-05-21,10372,5045,2,1174.37,0.0,2348.74,LATAM,Enterprise,Laptop
212316,2025-05-21,10272,5002,1,1208.9,0.0,1208.9,EU,Enterprise,Desktop
212317,2025-05-21,10270,5001,1,594.76,0.15,505.55,EU,SMB,Tablet
212318,2025-05-21,10106,5020,1,1103.76,0.0,1103.76,EU,SMB,Desktop
212319,2025-05-21,10350,5056,2,918.37,0.0,1836.74,NA,SMB,Desktop
212320,2025-05-21,10228,5010,1,94.27,0.05,89.56,APAC,SMB,Accessory
212321,2025-05-21,10036,5047,2,343.27,0.0,686.54,NA,SMB,Tablet
212322,2025-05-21,10060,5029,1,1424.2,0.0,1424.2,EU,SMB,Laptop
212323,2025-05-21,10010,5012,1,1337.4,0.0,1337.4,NA,SMB,Laptop
212324,2025-05-21,10299,5019,1,1306.17,0.0,1306.17,NA,Enterprise,Laptop
212325,2025-05-21,10180,5053,2,1123.09,0.0,2246.18,LATAM,Consumer,Laptop
212326,2025-05-21,10309,5003,2,762.05,0.15,1295.48,APAC,SMB,Desktop
212327,2025-05-21,10353,5003,1,762.05,0.0,762.05,EU,Enterprise,Desktop
212328,2025-05-21,10368,5009,1,434.41,0.0,434.41,APAC,SMB,Tablet
212329,2025-05-21,10154,5011,1,1492.86,0.0,1492.86,EU,Enterprise,Laptop
212330,2025-05-21,10217,5024,1,20.0,0.0,20.0,APAC,Enterprise,Accessory
212331,2025-05-21,10044,5049,2,914.25,0.0,1828.5,EU,Enterprise,Desktop
212332,2025-05-21,10024,5036,3,1186.84,0.0,3560.52,NA,Enterprise,Laptop
212333,2025-05-21,10050,5017,1,1101.42,0.0,1101.42,NA,SMB,Laptop
212334,2025-05-21,10028,5015,3,1151.43,0.0,3454.29,EU,SMB,Laptop
212335,2025-05-21,10091,5018,1,1117.17,0.0,1117.17,APAC,Enterprise,Laptop
212336,2025-05-21,10303,5024,6,20.0,0.0,120.0,APAC,Consumer,Accessory
212337,2025-05-21,10345,5028,1,657.76,0.0,657.76,LATAM,Enterprise,Tablet
212338,2025-05-21,10182,5056,3,918.37,0.0,2755.11,APAC,Enterprise,Desktop
212339,2025-05-21,10134,5033,1,1338.94,0.0,1338.94,LATAM,SMB,Laptop
212340,2025-05-21,10379,5024,1,20.0,0.0,20.0,LATAM,Enterprise,Accessory
212341,2025-05-21,10343,5050,1,1215.9,0.0,1215.9,EU,Enterprise,Laptop
212342,2025-05-21,10137,5028,1,657.76,0.0,657.76,EU,Enterprise,Tablet
212343,2025-05-21,10376,5053,2,1123.09,0.0,2246.18,NA,SMB,Laptop
212344,2025-05-21,10294,5029,1,1424.2,0.0,1424.2,APAC,Enterprise,Laptop
212345,2025-05-21,10309,5000,1,699.84,0.0,699.84,APAC,SMB,Tablet
212346,2025-05-21,10331,5055,1,1241.89,0.0,1241.89,EU,SMB,Laptop
212347,2025-05-21,10369,5021,2,1155.14,0.15,1963.74,NA,SMB,Laptop
212348,2025-05-21,10319,5010,2,94.27,0.15,160.26,APAC,SMB,Accessory
212349,2025-05-21,10102,5056,2,918.37,0.0,1836.74,EU,Consumer,Desktop
212350,2025-05-21,10257,5028,3,657.76,0.0,1973.28,APAC,Enterprise,Tablet
212351,2025-05-21,10077,5030,1,1140.76,0.0,1140.76,LATAM,SMB,Desktop
212352,2025-05-21,10289,5048,4,599.98,0.0,2399.92,APAC,Consumer,Tablet
212353,2025-05-21,10096,5013,1,1066.92,0.0,1066.92,NA,Consumer,Laptop
212354,2025-05-21,10108,5031,1,461.86,0.0,461.86,NA,Enterprise,Tablet
212355,2025-05-21,10007,5021,2,1155.14,0.2,1848.22,APAC,Consumer,Laptop
212356,2025-05-21,10115,5020,1,1103.76,0.0,1103.76,APAC,SMB,Desktop
212357,2025-05-21,10372,5018,1,1117.17,0.0,1117.17,LATAM,Enterprise,Laptop
212358,2025-05-21,10306,5022,1,1065.87,0.0,1065.87,NA,SMB,Laptop
212359,2025-05-21,10082,5029,2,1424.2,0.0,2848.4,EU,SMB,Laptop
212360,2025-05-21,10352,5011,1,1492.86,0.0,1492.86,NA,SMB,Laptop
212361,2025-05-21,10252,5010,2,94.27,0.0,188.54,NA,SMB,Accessory
212362,2025-05-21,10191,5040,3,1067.18,0.0,3201.54,EU,SMB,Laptop
212363,2025-05-21,10113,5009,2,434.41,0.0,868.82,LATAM,SMB,Tablet
212364,2025-05-21,10320,5050,1,1215.9,0.0,1215.9,LATAM,Enterprise,Laptop
212365,2025-05-21,10215,5038,1,256.49,0.0,256.49,NA,SMB,Accessory
212366,2025-05-21,10373,5043,1,1219.93,0.15,1036.94,LATAM,SMB,Laptop
212367,2025-05-21,10174,5010,1,94.27,0.0,94.27,NA,SMB,Accessory
212368,2025-05-21,10302,5002,1,1208.9,0.0,1208.9,APAC,SMB,Desktop
212369,2025-05-21,10288,5020,1,1103.76,0.0,1103.76,APAC,SMB,Desktop
212370,2025-05-21,10088,5047,1,343.27,0.0,343.27,NA,Consumer,Tablet
212371,2025-05-21,10080,5004,1,1164.41,0.0,1164.41,NA,Enterprise,Laptop
212372,2025-05-21,10223,5044,2,1032.57,0.0,2065.14,EU,Enterprise,Desktop
212373,2025-05-21,10115,5006,3,1157.92,0.05,3300.07,APAC,SMB,Laptop
212374,2025-05-21,10327,5022,1,1065.87,0.0,1065.87,LATAM,Consumer,Laptop
212375,2025-05-21,10055,5020,1,1103.76,0.0,1103.76,NA,SMB,Desktop
212376,2025-05-21,10329,5017,1,1101.42,0.0,1101.42,NA,Enterprise,Laptop
212377,2025-05-21,10129,5041,2,1167.65,0.0,2335.3,NA,Enterprise,Laptop
212378,2025-05-21,10085,5057,1,1444.79,0.0,1444.79,EU,SMB,Laptop
212379,2025-05-21,10333,5054,2,695.11,0.0,1390.22,NA,Enterprise,Tablet
212380,2025-05-21,10043,5008,1,1168.09,0.0,1168.09,APAC,Consumer,Laptop
212381,2025-05-21,10385,5031,1,461.86,0.0,461.86,EU,Enterprise,Tablet
212382,2025-05-21,10266,5047,3,343.27,0.0,1029.81,LATAM,SMB,Tablet
212383,2025-05-21,10006,5039,1,911.36,0.05,865.79,NA,SMB,Laptop
212384,2025-05-21,10146,5016,4,1120.53,0.0,4482.12,NA,Enterprise,Desktop
212385,2025-05-21,10338,5032,1,1104.31,0.0,1104.31,EU,SMB,Desktop
212386,2025-05-21,10040,5032,1,1104.31,0.15,938.66,NA,SMB,Desktop
212387,2025-05-21,10293,5010,1,94.27,0.0,94.27,EU,Enterprise,Accessory
212388,2025-05-21,10200,5042,1,1172.75,0.1,1055.48,APAC,Consumer,Laptop
212389,2025-05-21,10031,5031,1,461.86,0.1,415.67,NA,Enterprise,Tablet
212390,2025-05-21,10228,5054,3,695.11,0.0,2085.33,APAC,SMB,Tablet
212391,2025-05-21,10064,5054,2,695.11,0.0,1390.22,EU,Consumer,Tablet
212392,2025-05-21,10171,5046,1,1336.43,0.0,1336.43,EU,Enterprise,Laptop
212393,2025-05-21,10346,5037,1,1007.83,0.0,1007.83,APAC,SMB,Laptop
212394,2025-05-21,10289,5004,1,1164.41,0.0,1164.41,APAC,Consumer,Laptop
212395,2025-05-21,10077,5008,1,1168.09,0.05,1109.69,LATAM,SMB,Laptop
212396,2025-05-21,10244,5051,1,1026.49,0.0,1026.49,NA,SMB,Desktop
212397,2025-05-21,10363,5042,1,1172.75,0.0,1172.75,EU,Enterprise,Laptop
212398,2025-05-21,10120,5058,1,1277.1,0.0,1277.1,NA,SMB,Desktop
212399,2025-05-21,10215,5027,1,1124.4,0.0,1124.4,NA,SMB,Laptop
212400,2025-05-21,10176,5002,4,1208.9,0.0,4835.6,APAC,SMB,Desktop
212401,2025-05-21,10393,5000,2,699.84,0.0,1399.68,APAC,SMB,Tablet
212402,2025-05-21,10277,5017,1,1101.42,0.0,1101.42,APAC,SMB,Laptop
212403,2025-05-21,10201,5050,1,1215.9,0.0,1215.9,EU,SMB,Laptop
212404,2025-05-21,10369,5052,1,890.58,0.0,890.58,NA,SMB,Desktop
212405,2025-05-22,10052,5045,1,1174.37,0.0,1174.37,NA,Consumer,Laptop
212406,2025-05-22,10350,5031,1,461.86,0.0,461.86,NA,SMB,Tablet
212407,2025-05-22,10242,5046,2,1336.43,0.05,2539.22,EU,SMB,Laptop
212408,2025-05-22,10120,5000,2,699.84,0.0,1399.68,NA,SMB,Tablet
212409,2025-05-22,10178,5054,4,695.11,0.1,2502.4,APAC,SMB,Tablet
212410,2025-05-22,10024,5046,4,1336.43,0.0,5345.72,NA,Enterprise,Laptop
212411,2025-05-22,10028,5024,1,20.0,0.2,16.0,EU,SMB,Accessory
212412,2025-05-22,10075,5059,2,424.5,0.0,849.0,APAC,SMB,Tablet
212413,2025-05-22,10327,5036,4,1186.84,0.0,4747.36,LATAM,Consumer,Laptop
212414,2025-05-22,10387,5008,2,1168.09,0.0,2336.18,APAC,Enterprise,Laptop
212415,2025-05-22,10359,5022,1,1065.87,0.0,1065.87,EU,SMB,Laptop
212416,2025-05-22,10256,5052,1,890.58,0.0,890.58,NA,SMB,Desktop
212417,2025-05-22,10385,5033,1,1338.94,0.0,1338.94,EU,Enterprise,Laptop
212418,2025-05-22,10110,5037,1,1007.83,0.0,1007.83,APAC,SMB,Laptop
212419,2025-05-22,10257,5008,2,1168.09,0.0,2336.18,APAC,Enterprise,Laptop
212420,2025-05-22,10070,5036,2,1186.84,0.0,2373.68,APAC,Enterprise,Laptop
212421,2025-05-22,10233,5021,1,1155.14,0.0,1155.14,APAC,Enterprise,Laptop
212422,2025-05-22,10041,5002,1,1208.9,0.0,1208.9,APAC,Enterprise,Desktop
212423,2025-05-22,10077,5034,1,1110.44,0.0,1110.44,LATAM,SMB,Laptop
212424,2025-05-22,10300,5058,1,1277.1,0.0,1277.1,EU,SMB,Desktop
212425,2025-05-22,10385,5017,1,1101.42,0.0,1101.42,EU,Enterprise,Laptop
212426,2025-05-22,10023,5059,1,424.5,0.0,424.5,NA,SMB,Tablet
212427,2025-05-22,10293,5047,1,343.27,0.0,343.27,EU,Enterprise,Tablet
212428,2025-05-22,10340,5007,1,1104.94,0.0,1104.94,NA,SMB,Laptop
212429,2025-05-22,10267,5016,1,1120.53,0.0,1120.53,NA,Consumer,Desktop
212430,2025-05-22,10143,5049,1,914.25,0.0,914.25,APAC,SMB,Desktop
212431,2025-05-22,10277,5021,2,1155.14,0.0,2310.28,APAC,SMB,Laptop
212432,2025-05-22,10019,5021,1,1155.14,0.0,1155.14,LATAM,Enterprise,Laptop
212433,2025-05-22,10336,5005,1,1105.78,0.0,1105.78,APAC,SMB,Desktop
212434,2025-05-22,10360,5001,1,594.76,0.0,594.76,NA,SMB,Tablet
212435,2025-05-22,10137,5028,1,657.76,0.0,657.76,EU,Enterprise,Tablet
212436,2025-05-22,10159,5031,1,461.86,0.0,461.86,NA,Enterprise,Tablet
212437,2025-05-22,10044,5039,2,911.36,0.0,1822.72,EU,Enterprise,Laptop
212438,2025-05-22,10272,5050,1,1215.9,0.0,1215.9,EU,Enterprise,Laptop
212439,2025-05-22,10396,5023,1,1014.03,0.0,1014.03,APAC,SMB,Laptop
212440,2025-05-22,10103,5034,1,1110.44,0.0,1110.44,EU,SMB,Laptop
212441,2025-05-22,10012,5004,1,1164.41,0.0,1164.41,NA,Consumer,Laptop
212442,2025-05-22,10061,5003,2,762.05,0.0,1524.1,EU,SMB,Desktop
212443,2025-05-22,10108,5014,1,1095.2,0.0,1095.2,NA,Enterprise,Laptop
212444,2025-05-22,10321,5051,1,1026.49,0.0,1026.49,NA,Consumer,Desktop
212445,2025-05-22,10196,5039,3,911.36,0.2,2187.26,NA,Enterprise,Laptop
212446,2025-05-22,10000,5025,4,932.34,0.0,3729.36,EU,Enterprise,Laptop
212447,2025-05-22,10016,5049,2,914.25,0.0,1828.5,LATAM,Consumer,Desktop
212448,2025-05-22,10068,5033,1,1338.94,0.0,1338.94,LATAM,SMB,Laptop
212449,2025-05-22,10124,5021,1,1155.14,0.0,1155.14,APAC,SMB,Laptop
212450,2025-05-22,10054,5024,1,20.0,0.0,20.0,NA,SMB,Accessory
212451,2025-05-22,10348,5046,1,1336.43,0.0,1336.43,NA,Consumer,Laptop
212452,2025-05-22,10194,5057,3,1444.79,0.0,4334.37,NA,Enterprise,Laptop
212453,2025-05-22,10250,5008,1,1168.09,0.0,1168.09,NA,SMB,Laptop
212454,2025-05-22,10397,5032,1,1104.31,0.0,1104.31,NA,SMB,Desktop
212455,2025-05-22,10233,5051,3,1026.49,0.0,3079.47,APAC,Enterprise,Desktop
212456,2025-05-22,10024,5049,1,914.25,0.0,914.25,NA,Enterprise,Desktop
212457,2025-05-22,10007,5025,2,932.34,0.0,1864.68,APAC,Consumer,Laptop
212458,2025-05-22,10060,5056,2,918.37,0.0,1836.74,EU,SMB,Desktop
212459,2025-05-22,10170,5020,1,1103.76,0.0,1103.76,EU,Consumer,Desktop
212460,2025-05-22,10104,5035,1,20.0,0.0,20.0,APAC,SMB,Accessory
212461,2025-05-22,10048,5010,2,94.27,0.0,188.54,EU,SMB,Accessory
212462,2025-05-22,10102,5050,1,1215.9,0.15,1033.52,EU,Consumer,Laptop
212463,2025-05-22,10154,5027,1,1124.4,0.0,1124.4,EU,Enterprise,Laptop
212464,2025-05-22,10141,5012,1,1337.4,0.0,1337.4,EU,SMB,Laptop
212465,2025-05-22,10155,5050,1,1215.9,0.0,1215.9,LATAM,Enterprise,Laptop
212466,2025-05-22,10004,5011,2,1492.86,0.0,2985.72,NA,Enterprise,Laptop
212467,2025-05-22,10169,5018,1,1117.17,0.0,1117.17,LATAM,SMB,Laptop
212468,2025-05-22,10070,5044,1,1032.57,0.0,1032.57,APAC,Enterprise,Desktop
212469,2025-05-22,10126,5040,2,1067.18,0.0,2134.36,NA,Enterprise,Laptop
212470,2025-05-22,10397,5040,1,1067.18,0.0,1067.18,NA,SMB,Laptop
212471,2025-05-22,10312,5016,1,1120.53,0.05,1064.5,EU,SMB,Desktop
212472,2025-05-22,10336,5057,2,1444.79,0.0,2889.58,APAC,SMB,Laptop
212473,2025-05-22,10185,5041,1,1167.65,0.0,1167.65,NA,Consumer,Laptop
212474,2025-05-22,10202,5021,1,1155.14,0.0,1155.14,EU,Enterprise,Laptop
212475,2025-05-22,10363,5046,1,1336.43,0.0,1336.43,EU,Enterprise,Laptop
212476,2025-05-22,10347,5010,1,94.27,0.0,94.27,LATAM,Enterprise,Accessory
212477,2025-05-22,10137,5013,1,1066.92,0.15,906.88,EU,Enterprise,Laptop
212478,2025-05-22,10192,5025,4,932.34,0.0,3729.36,NA,Consumer,Laptop
212479,2025-05-22,10057,5001,1,594.76,0.0,594.76,NA,SMB,Tablet
212480,2025-05-22,10030,5053,1,1123.09,0.0,1123.09,EU,SMB,Laptop
212481,2025-05-22,10142,5059,2,424.5,0.05,806.55,EU,SMB,Tablet
212482,2025-05-22,10148,5032,1,1104.31,0.0,1104.31,EU,SMB,Desktop
212483,2025-05-22,10348,5018,3,1117.17,0.0,3351.51,NA,Consumer,Laptop
212484,2025-05-22,10334,5018,1,1117.17,0.0,1117.17,LATAM,Enterprise,Laptop
212485,2025-05-22,10143,5037,1,1007.83,0.1,907.05,APAC,SMB,Laptop
212486,2025-05-22,10388,5030,1,1140.76,0.0,1140.76,APAC,Enterprise,Desktop
212487,2025-05-22,10328,5059,1,424.5,0.0,424.5,NA,Enterprise,Tablet
212488,2025-05-22,10245,5043,1,1219.93,0.2,975.94,NA,SMB,Laptop
212489,2025-05-23,10277,5052,1,890.58,0.0,890.58,APAC,SMB,Desktop
212490,2025-05-23,10169,5006,1,1157.92,0.0,1157.92,LATAM,SMB,Laptop
212491,2025-05-23,10103,5050,1,1215.9,0.0,1215.9,EU,SMB,Laptop
212492,2025-05-23,10032,5042,1,1172.75,0.0,1172.75,NA,SMB,Laptop
212493,2025-05-23,10076,5056,2,918.37,0.0,1836.74,LATAM,SMB,Desktop
212494,2025-05-23,10185,5026,1,689.98,0.2,551.98,NA,Consumer,Tablet
